wave,fnu,enu,aper_flux,aper_err,aper_corr,flam,elam
1.728850822811756,6.918377360169883e-13,2.1409948342698583e-14,6.241372e-13,1.9714102e-14,1.1330848665895512,6.930151646532211e-20,2.144638562411097e-21
1.7491654910244785,7.837480214913906e-13,2.135226474670529e-14,7.004145e-13,1.9676682e-14,1.1336426054587532,7.669520090165871e-20,2.0894677747801573e-21
1.7694005450887598,9.672690192963431e-13,2.2790081363811398e-14,9.052508e-13,2.1153518e-14,1.1340636521604008,9.250144087318963e-20,2.179450930107703e-21
1.7895515462753497,1.1995931875417732e-12,2.4203143309035795e-14,1.0882788e-12,2.2432155e-14,1.1344787936563832,1.1214995386692524e-19,2.2627516009033874e-21
1.809614546249626,1.3813333814959948e-12,2.537366157760489e-14,1.2238583e-12,2.3066462e-14,1.134893814958274,1.2629317548068422e-19,2.3198746494763117e-21
1.8295860558700356,1.577318178001067e-12,2.773480935378362e-14,1.4304609e-12,2.5473437e-14,1.1353086179750846,1.4108055462212417e-19,2.4806930779999056e-21
1.849463014766606,1.5869068420251391e-12,2.7746534829839526e-14,1.4228443e-12,2.5350625e-14,1.1357231125621092,1.3890365201263428e-19,2.428683849924072e-21
1.8703742387991669,1.6243848729125429e-12,2.8401717068911267e-14,1.4708552e-12,2.6071188e-14,1.1361609536844226,1.3902261243348555e-19,2.4307545399860106e-21
1.8900487155983554,2.034767106768645e-12,3.036648441654038e-14,1.8837798e-12,2.926115e-14,1.136574561768563,1.7053842401306537e-19,2.545083600962163e-21
1.9096216881342079,2.192759646447424e-12,3.1028733982474346e-14,2.0107627e-12,2.9713926e-14,1.136987631698129,1.8003207478728345e-19,2.5475511490454116e-21
1.9290915479339574,1.9682789051386543e-12,3.0337471449665825e-14,1.8184277e-12,2.871243e-14,1.1374001013819417,1.583559896367957e-19,2.4407721395314366e-21
1.9484565683065564,1.976233229773035e-12,3.131177341381825e-14,1.8127048e-12,2.933696e-14,1.1378119058893281,1.5585124336450655e-19,2.4693334496008478e-21
